,hour,longitude,latitude,value
118,0,104.0628,30.6331,1.0
119,0,104.0311,30.5498,0.0
120,0,104.0279,30.6879,0.0
121,0,103.6998,30.6213,0.0
122,0,103.8261,30.7152,0.0
123,0,104.083,30.629,6.0
124,0,104.0787,30.6605,8.0
125,0,103.8935,30.5793,0.0
126,0,103.9314,30.695,0.0
127,0,110.2806,25.26,7.0
128,0,103.8363,30.6512,0.0
129,0,103.6617,30.6317,0.0
130,0,111.3456,30.678,8.0
131,0,104.046,30.645,1.0
132,0,104.0408,30.7193,7.0
133,0,104.0184,30.5639,9.0
134,0,103.6246,30.731,0.0
135,0,104.0804,30.6761,8.0
136,0,104.7256,31.4657,7.0
137,0,104.2143,30.5664,9.0
138,0,103.9098,30.587,9.0
139,0,104.0305,30.5665,0.0
140,0,103.9764,30.5774,0.0
141,0,103.6936,30.6552,0.0
142,0,103.8153,30.6528,0.0
143,0,103.7023,30.6141,0.0
144,0,104.095,30.6872,5.0
145,0,104.0186,30.5505,0.0
146,0,103.561,30.6001,0.0
147,0,103.6024,30.2982,0.0
148,0,103.9853,30.7326,0.0
149,0,103.9265,30.4362,0.0
150,0,104.2519,30.8924,8.0
151,0,103.6872,30.6501,0.0
152,0,103.5512,30.5615,0.0
153,0,103.9847,30.7258,0.0
154,0,104.2302,30.5562,8.0
155,0,103.6533,30.7125,0.0
156,0,103.8759,30.6778,0.0
157,0,104.0851,30.6654,8.0
158,0,103.7871,30.7571,0.0
159,0,103.8774,30.6553,0.0
160,0,103.9919,30.5735,0.0
161,0,103.8851,30.6407,0.0
162,0,104.045,30.5044,0.0
163,0,104.0138,30.6725,7.0
164,0,103.9679,30.7077,0.0
165,0,106.5852,29.5663,3.0
166,0,103.7224,30.5979,0.0
167,0,103.6409,30.9186,0.0
168,0,103.766,30.6758,0.0
169,0,103.8104,30.6601,0.0
170,0,103.6453,30.9124,0.0
171,0,103.6826,31.0042,7.0
172,0,103.8522,30.4342,0.0
173,0,104.1496,30.6802,0.0
174,0,103.9736,30.6185,0.0
175,0,103.5325,30.5809,0.0
176,0,103.615,30.9874,10.0
177,0,103.5921,30.2855,0.0
178,0,104.037,30.6154,0.0
179,0,104.1726,30.6304,8.0
180,0,104.045,30.7091,0.0
181,0,103.9036,30.6573,0.0
182,0,103.6788,30.6341,0.0
183,0,103.8839,30.6779,0.0
184,0,104.0601,30.6087,0.0
185,0,104.2689,30.5576,8.0
186,0,103.9388,30.5304,0.0
187,0,103.9995,30.6923,0.0
188,0,103.9751,30.5719,0.0
189,0,103.8385,30.6928,7.0
190,0,103.9659,30.5945,0.0
191,0,103.867,30.6961,7.0
192,0,103.9967,30.5572,0.0
193,0,103.656,31.0149,7.0
194,0,103.6374,31.0117,7.0
195,0,103.6593,30.8493,0.0
196,0,103.8482,30.7054,7.0
197,0,103.7944,30.6455,0.0
198,0,103.6752,30.6078,0.0
199,0,104.1024,30.5874,7.0
200,0,103.8689,30.7185,0.0
201,0,103.9252,30.5667,0.0
202,0,104.0189,30.5949,0.0
203,0,104.0046,30.4309,0.0
204,0,103.9493,30.4521,0.0
205,0,103.9395,30.5754,4.0
206,0,104.2654,30.5696,8.0
207,0,104.0519,30.6512,7.0
208,0,103.7453,30.6784,0.0
209,0,103.9404,30.5826,7.0
210,0,103.6449,30.9853,8.0
211,0,103.8411,30.5209,0.0
212,0,103.6343,30.9994,7.0
213,0,103.9553,30.4713,0.0
214,0,120.3055,31.905,8.0
215,0,103.624,30.9914,7.0
216,0,103.9501,30.6377,0.0
217,0,103.9402,30.7468,0.0
218,0,104.0135,30.5718,0.0
219,0,103.8209,30.7297,0.0
220,0,103.9277,30.6799,0.0
221,0,103.8062,30.7035,0.0
222,0,104.0978,30.6544,8.0
223,0,103.8854,30.6984,0.0
224,0,103.546,30.7525,0.0
225,0,104.1336,30.6844,8.0
226,0,104.0043,30.5701,0.0
227,0,103.5238,30.7435,0.0
228,0,103.7234,30.5894,0.0
229,0,103.8949,30.6993,0.0
230,0,103.9388,30.559,0.0
231,0,104.2546,30.8818,8.0
232,0,103.6445,30.991,8.0
233,0,103.6497,30.8534,0.0
234,0,103.9965,30.5272,0.0
235,0,103.9005,30.5427,0.0
236,0,104.1366,30.6476,6.0
237,0,104.0753,30.6567,4.0
238,0,103.9284,30.605,8.0
239,0,103.5217,30.5814,0.0
240,0,103.6398,30.8803,0.0
241,0,103.6924,30.6374,0.0
242,0,104.0189,30.6599,1.0
243,0,103.9945,30.5479,0.0
244,0,103.6896,30.6228,0.0
245,0,103.7322,30.6234,0.0
246,0,103.9973,30.6591,0.0
247,0,104.0242,30.579,0.0
248,0,103.8879,30.5468,0.0
249,0,103.6519,30.5876,0.0
250,0,104.1938,30.8105,7.0
251,0,104.1062,30.5887,5.0
252,0,104.0661,30.5719,8.0
253,0,103.8469,30.6747,0.0
254,0,103.8036,30.7553,0.0
255,0,103.872,30.6859,7.0
256,0,103.8628,30.7076,0.0
257,0,104.3267,30.862,8.0
258,0,103.6647,30.6325,8.0
259,0,103.9721,30.7608,7.0
260,0,103.6236,30.7242,0.0
261,0,103.9783,30.5329,0.0
262,0,103.5679,30.7517,0.0
263,0,103.8982,30.5174,0.0
264,0,103.9977,30.6297,1.0
265,0,104.0695,30.6498,5.0
266,0,103.976,30.6077,0.0
267,0,104.0711,30.6666,8.0
268,0,104.0224,30.6487,8.0
269,0,103.9434,30.7138,0.0
270,0,103.6286,30.9757,8.0
271,0,104.1103,30.6365,4.0
272,0,104.1138,30.6436,8.0
273,0,103.8366,30.7255,7.0
274,0,104.2601,30.5576,7.0
275,0,111.3395,30.6756,8.0
276,0,104.1616,30.8259,7.0
277,0,113.5497,22.2215,0.0
278,0,103.9373,30.5723,7.0
279,0,104.0607,30.5205,8.0
280,0,104.0084,30.5314,0.0
281,0,104.0043,30.7171,0.0
282,0,103.9482,30.5695,0.0
283,0,104.0513,30.675,1.0
284,0,104.0554,30.5715,0.0
285,0,103.8973,30.4896,0.0
286,0,104.0738,30.7817,-1.0
287,0,103.6727,30.629,0.0
288,0,103.8392,30.6648,0.0
289,0,103.992,30.5374,0.0
290,0,104.027,30.636,4.0
291,0,104.0787,30.6756,4.0
292,0,103.6161,30.2374,0.0
293,0,103.6652,30.6443,0.0
294,0,103.8947,30.535,0.0
295,0,104.2103,30.8233,8.0
296,0,103.8169,30.7448,0.0
297,0,103.9503,30.5593,0.0
298,0,119.5506,35.4045,9.0
299,0,104.0545,30.6099,7.0
300,0,104.0939,30.7073,8.0
301,0,104.1061,30.6485,4.0
302,0,103.9267,30.6469,0.0
303,0,103.8331,30.4114,0.0
304,0,104.2055,30.8107,7.0
305,0,103.5178,30.5568,0.0
306,0,104.127,30.6578,6.0
307,0,103.867,30.6653,0.0
308,0,103.9392,30.5758,4.0
309,0,103.9288,30.5804,7.0
310,0,104.1508,30.6375,0.0
311,0,104.1053,30.6425,8.0
312,0,103.8102,30.6762,0.0
313,0,103.8378,30.7374,0.0
314,0,104.0554,30.4928,0.0
315,0,103.9492,30.5684,0.0
316,0,103.9967,30.6224,0.0
317,0,104.0154,30.5819,6.0
318,0,103.9533,30.5787,8.0
319,0,103.9192,30.8737,9.0
320,0,104.2907,30.5706,6.0
321,0,103.8828,30.4748,0.0
322,0,103.9083,30.5605,0.0
323,0,104.0575,30.5435,8.0
324,0,103.7103,30.656,0.0
325,0,103.8821,30.4629,0.0
326,0,103.9813,30.5465,0.0
327,0,104.2665,30.8936,7.0
328,0,104.1009,30.7214,8.0
329,0,103.947,30.5021,0.0
330,0,104.0398,30.4955,0.0
331,0,103.6586,30.8304,0.0
332,0,103.9646,30.5745,8.0
333,0,103.8614,30.6881,0.0
334,0,103.8885,30.3876,0.0
335,0,103.8757,30.5931,0.0
336,0,104.254,30.8946,8.0
337,0,104.001,30.6985,0.0
338,0,104.0152,30.553,-1.0
339,0,103.8537,30.4381,0.0
340,0,104.2555,30.5481,7.0
341,0,103.965,30.3203,0.0
342,0,103.7207,30.613,0.0
343,0,103.9707,30.6943,0.0
344,0,104.034,30.5256,0.0
345,0,104.0192,30.6322,0.0
346,0,103.6711,30.6015,0.0
347,0,103.8969,30.8235,8.0
348,0,103.9006,30.5758,0.0
349,0,103.9869,30.6037,0.0
350,0,103.8983,30.4131,0.0
351,0,103.6071,30.986,8.0
352,0,103.908,30.8023,7.0
353,0,103.5302,30.7584,0.0
354,0,103.624,30.9403,0.0
355,0,103.7422,30.6402,0.0
356,0,104.0932,30.5644,7.0
357,0,103.9686,30.3737,0.0
358,0,103.6935,30.6399,0.0
359,0,104.2081,30.8134,6.0
360,0,103.9373,30.78,7.0
361,0,104.2349,30.5775,7.0
362,0,103.99,30.5861,0.0
363,0,104.0576,30.6276,6.0
364,0,104.0011,30.5774,0.0
365,0,103.8264,30.5118,0.0
366,0,103.9889,30.4086,0.0
367,0,104.0431,30.5996,0.0
368,0,103.9766,30.6609,0.0
369,0,103.9205,30.7602,5.0
370,0,104.0261,30.6827,1.0
371,0,104.1864,30.8247,8.0
372,0,104.1177,30.7188,-1.0
373,0,103.7153,30.6363,0.0
374,0,103.8541,30.6894,8.0
375,0,104.0776,30.6972,0.0
376,0,104.0071,30.6604,0.0
377,0,103.909,30.5812,9.0
378,0,103.821,30.6783,6.0
379,0,103.8816,30.6876,0.0
380,0,103.6669,30.8136,0.0
381,0,103.6767,30.7957,0.0
382,0,103.8441,30.3659,0.0
383,0,103.8231,30.428,0.0
384,0,103.9861,30.6362,7.0
385,0,103.9475,30.6521,0.0
386,0,103.8692,30.4046,0.0
387,0,104.2797,30.9074,-1.0
388,0,103.7416,30.6619,0.0
389,0,103.7455,30.6336,0.0
390,0,103.8902,30.6761,0.0
391,0,103.9749,30.7575,0.0
392,0,104.0558,30.5617,0.0
393,0,104.2622,30.5534,8.0
394,0,103.5169,30.5782,0.0
395,0,103.8908,30.5377,0.0
396,0,104.118,30.6707,8.0
397,0,103.9052,30.7037,0.0
398,0,103.9861,30.6395,4.0
399,0,103.6715,30.6413,0.0
400,0,103.9905,30.615,8.0
401,0,104.0993,30.66,8.0
402,0,103.8767,30.8179,7.0
403,0,103.9641,30.335,0.0
404,0,103.8923,30.8193,7.0
405,0,104.2716,30.5777,8.0
406,0,103.7552,30.636,0.0
407,0,103.6779,30.6608,0.0
408,0,103.6663,30.9995,7.0
409,0,103.9181,30.5698,0.0
410,0,104.019,30.7112,3.0
411,0,103.9201,30.7258,0.0
412,0,103.7901,30.6614,0.0
413,0,104.038,30.6849,1.0
414,0,103.6854,30.6127,0.0
415,0,103.8396,30.6877,0.0
416,0,103.9558,30.3428,0.0
417,0,110.3578,19.9918,0.0
418,0,104.0904,30.6741,8.0
419,0,104.276,30.8907,7.0
420,0,104.2897,30.5767,8.0
421,0,103.9145,30.5779,0.0
422,0,104.0905,30.6061,5.0
423,0,103.9188,30.7948,7.0
424,0,103.8555,30.5015,0.0
425,0,103.9633,30.7365,0.0
426,0,104.0456,30.5497,0.0
427,0,103.9745,30.5667,0.0
428,0,104.2661,30.5718,8.0
429,0,103.9649,30.6081,0.0
430,0,103.6999,30.6381,0.0
431,0,103.937,30.4395,0.0
432,0,103.8626,30.6664,0.0
433,0,104.0562,30.737,9.0
434,0,104.0657,30.6657,8.0
435,0,103.9892,30.6417,4.0
436,0,104.0549,30.6869,1.0
437,0,103.8342,30.7646,0.0
438,0,104.0629,30.5266,8.0
439,0,103.8982,30.7203,0.0
440,0,103.6328,30.9147,0.0
441,0,103.938,30.7626,-1.0
442,0,104.0294,30.6291,0.0
443,0,121.8066,31.1632,10.0
444,0,103.8868,30.3895,0.0
445,0,104.0371,30.6449,0.0
446,0,103.5463,30.1988,0.0
447,0,104.0403,30.6605,1.0
448,0,104.0334,30.7066,1.0
449,0,103.8411,30.7443,0.0
450,0,121.8076,31.1616,10.0
451,0,104.0551,30.5973,0.0
452,0,104.0845,30.5444,7.0
453,0,103.8589,30.4528,0.0
454,0,103.7098,30.8483,0.0
455,0,104.1759,30.8332,7.0
456,0,104.0469,30.5876,0.0
457,0,103.956,30.3291,0.0
458,0,103.8494,30.3694,0.0
459,0,103.9816,30.4109,0.0
460,0,103.8312,30.5104,0.0
461,0,103.6393,30.9791,8.0
462,0,103.9625,30.6405,0.0
463,0,103.832,30.6746,0.0
464,0,103.9872,30.6241,0.0
465,0,104.1596,30.6344,0.0
466,0,103.8178,30.6997,0.0
467,0,103.8169,30.6887,0.0
468,0,103.8677,30.4667,0.0
469,0,119.5474,35.4062,9.0
470,0,103.9263,30.5469,0.0
471,0,110.2862,25.26,7.0
472,0,109.1287,21.4947,0.0
473,0,103.9162,30.424,0.0
474,0,103.8768,30.5624,0.0
475,0,104.0078,30.652,0.0
476,0,103.9787,30.7108,0.0
477,0,103.9304,30.566,0.0
478,0,103.9709,30.6717,0.0
479,0,104.2824,30.589,7.0
480,0,104.0641,30.6097,7.0
481,0,103.6747,30.6714,0.0
482,0,120.301,31.9006,8.0
483,0,103.8556,30.4342,0.0
484,0,103.4435,30.1913,0.0
485,0,104.0355,30.7042,8.0
486,0,103.8536,30.7274,0.0
487,0,103.9627,30.5057,0.0
488,0,104.0596,30.5607,8.0
489,0,103.6556,30.6967,0.0
490,0,104.0624,30.5361,0.0
491,0,103.9254,30.7902,5.0
492,0,103.9996,30.4296,0.0
493,0,103.9197,30.626,0.0
494,0,103.66,30.5932,0.0
495,0,103.7283,30.6542,0.0
496,0,103.9503,30.5166,0.0
497,0,104.0663,30.654,5.0
498,0,103.9406,30.5886,0.0
499,0,103.8497,30.5284,0.0
500,1,103.8772,30.8113,0.0
501,1,104.2621,30.5711,1.0
502,1,103.8649,30.7971,0.0
503,1,119.5427,35.4031,8.0
504,1,104.0154,30.6268,0.0
505,1,104.0585,30.79,0.0
506,1,103.9727,30.6824,0.0
507,1,104.0737,30.502,0.0
508,1,103.9028,30.8403,0.0
509,1,103.9382,30.6847,0.0
510,1,103.8887,30.8064,6.0
511,1,104.1296,30.6181,0.0
512,1,104.2444,30.5387,0.0
513,1,103.9109,30.5828,0.0
514,1,103.9217,30.5969,0.0
515,1,103.8702,30.693,0.0
516,1,103.6125,30.739,0.0
517,1,104.0187,30.7348,0.0
518,1,103.8662,30.8273,0.0
519,1,103.8952,30.8189,0.0
520,1,104.1727,30.5781,0.0
521,1,104.2642,30.559,1.0
522,1,103.931,30.6053,0.0
523,1,104.0402,30.7014,8.0
524,1,103.6372,31.0008,1.0
525,1,103.8387,30.7477,0.0
526,1,104.168,30.6443,0.0
527,1,103.6588,30.9816,7.0
528,1,103.6262,30.9193,0.0
529,1,103.8762,30.8888,0.0
530,1,103.9802,30.7835,0.0
531,1,104.0496,30.8812,0.0
532,1,103.873,30.6952,8.0
533,1,104.1469,30.6606,0.0
534,1,104.0241,30.7253,0.0
535,1,104.0328,30.6708,1.0
536,1,103.9629,30.6217,0.0
537,1,104.0406,30.6932,1.0
538,1,103.978,30.751,0.0
539,1,103.7181,30.6545,0.0
540,1,103.9152,30.7932,0.0
541,1,103.5181,30.5875,0.0
542,1,103.9143,30.7675,0.0
543,1,104.1289,30.6802,1.0
544,1,103.6248,31.0186,10.0
545,1,104.1723,30.8249,8.0
546,1,121.807,31.1629,9.0
547,1,103.9526,30.6148,0.0
548,1,103.8994,30.6743,0.0
549,1,103.8607,30.6889,0.0
550,1,104.048,30.72,0.0
551,1,103.772,30.9039,0.0
552,1,104.1063,30.6506,1.0
553,1,104.1615,30.6219,0.0
554,1,103.9384,30.6216,0.0
555,1,103.9951,30.5958,0.0
556,1,103.8027,30.7096,0.0
557,1,104.1047,30.6493,1.0
558,1,104.1807,30.5707,0.0
559,1,103.8204,30.7107,0.0
560,1,103.9405,30.6967,0.0
561,1,103.9471,30.7982,0.0
562,1,104.1666,30.5947,0.0
563,1,104.0582,30.7196,0.0
564,1,120.3343,30.3038,8.0
565,1,103.7169,30.6,0.0
566,1,103.9997,30.7476,0.0
567,1,103.6699,30.6793,0.0
568,1,103.9853,30.7642,0.0
569,1,103.8645,30.7044,0.0
570,1,103.8518,30.6557,0.0
571,1,103.8449,30.7165,0.0
572,1,103.8711,30.8242,0.0
573,1,103.8094,30.6511,0.0
574,1,103.9718,30.7194,0.0
575,1,104.0466,30.6867,8.0
576,1,103.9665,30.7647,0.0
577,1,103.9446,30.6953,0.0
578,1,106.6396,29.4958,0.0
579,1,104.2162,30.579,0.0
580,1,104.0272,30.7765,0.0
581,1,104.0067,30.6321,0.0
582,1,104.2687,30.5436,0.0
583,1,103.8749,30.6881,6.0
584,1,104.2115,30.5809,0.0
585,1,103.9525,30.7538,0.0
586,1,104.0854,30.6165,0.0
587,1,103.816,30.6827,0.0
588,1,103.8536,30.6788,0.0
589,1,104.0056,30.6025,0.0
590,1,103.8288,30.7043,0.0
591,1,103.9033,30.7808,0.0
592,1,103.8683,30.6431,0.0
593,1,103.9863,30.5863,0.0
594,1,104.0112,30.6477,4.0
595,1,104.0643,30.6273,1.0
596,1,104.0514,30.6212,1.0
597,1,103.9996,30.6928,0.0
598,1,103.9128,30.6041,0.0
599,1,103.8433,30.7249,8.0
600,1,103.9374,30.7373,0.0
601,1,104.2677,30.5539,1.0
602,1,104.0658,30.5658,0.0
603,1,104.0402,30.7844,0.0
604,1,104.1067,30.489,0.0
605,1,103.8396,30.8562,0.0
606,1,103.9013,30.8275,0.0
607,1,120.3369,30.3038,8.0
608,1,104.0986,30.659,1.0
609,1,104.015,30.7127,0.0
610,1,103.9662,30.5897,0.0
611,1,103.8611,30.7911,0.0
612,1,103.9923,30.6001,0.0
613,1,103.95,30.7751,0.0
614,1,103.9771,30.7064,0.0
615,1,103.9308,30.8113,0.0
616,1,104.0654,30.6076,8.0
617,1,103.6515,30.6434,0.0
618,1,104.0662,30.5445,0.0
619,1,104.0563,30.7228,0.0
620,1,104.0148,30.6273,0.0
621,1,103.7949,30.6937,0.0
622,1,104.0166,30.6683,0.0
623,1,104.0173,30.711,1.0
624,1,103.8225,30.6841,0.0
625,1,104.128,30.5943,0.0
626,1,104.0616,30.7405,0.0
627,1,103.9953,30.7568,0.0
628,1,104.0987,30.6607,8.0
629,1,103.8795,30.7822,0.0
630,1,103.8682,30.8385,0.0
631,1,103.8014,30.7362,0.0
632,1,104.0526,30.7873,0.0
633,1,110.7897,32.6336,0.0
634,1,103.7884,30.6732,0.0
635,1,104.0481,30.6547,8.0
636,1,104.0225,30.8766,0.0
637,1,103.9378,30.5884,0.0
638,1,114.4994,36.607,0.0
639,1,103.9447,30.6035,0.0
640,1,103.8513,30.7083,8.0
641,1,103.901,30.8115,8.0
642,1,104.0401,30.6903,1.0
643,1,104.0374,30.7318,0.0
644,1,103.8138,30.6746,0.0
645,1,104.1107,30.6663,8.0
646,1,104.122,30.6949,7.0
647,1,103.9165,30.7828,0.0
648,1,103.9148,30.7048,0.0
649,1,103.7921,30.8848,0.0
650,1,103.6437,30.9966,8.0
651,1,103.8904,30.7099,0.0
652,1,104.1148,30.6058,8.0
653,1,104.211,30.5666,0.0
654,1,119.5451,35.4065,8.0
655,1,103.8739,30.8067,8.0
656,1,103.5733,30.7503,0.0
657,1,103.6844,30.6416,0.0
658,1,103.9383,30.7707,0.0
659,1,104.156,30.6074,0.0
660,1,103.8732,30.6548,0.0
661,1,104.0432,30.8664,0.0
662,1,103.6638,31.0224,8.0
663,1,104.0073,30.7704,0.0
664,1,104.0312,30.6217,0.0
665,1,104.0516,30.679,1.0
666,1,103.6563,30.7313,0.0
667,1,103.9476,30.7978,0.0
668,1,104.0423,30.6845,1.0
669,1,104.0216,30.6575,1.0
670,1,103.7008,30.6234,0.0
671,1,103.6641,30.9971,7.0
672,1,103.9939,30.7451,0.0
673,1,104.0635,30.4924,0.0
674,1,104.0887,30.5692,0.0
675,1,104.1161,30.6457,1.0
676,1,104.0854,30.6535,8.0
677,1,103.6721,30.6187,0.0
678,1,104.0624,30.639,1.0
679,1,104.2569,30.8741,8.0
680,1,104.0538,30.7673,0.0
681,1,104.1626,30.6573,0.0
682,1,103.8738,30.7023,8.0
683,1,104.1263,30.6567,8.0
684,1,103.8744,30.6615,0.0
685,1,103.8988,30.6708,0.0
686,1,103.9939,30.6514,0.0
687,1,104.1585,30.7978,7.0
688,1,104.0951,30.6387,8.0
689,1,103.8981,30.7968,0.0
690,1,103.8449,30.8626,0.0
691,1,104.0834,30.5713,7.0
692,1,104.0905,30.5552,0.0
693,1,104.2948,30.5842,0.0
694,1,103.9717,30.5806,8.0
695,1,104.1217,30.571,0.0
696,1,103.8705,30.7122,0.0
697,1,103.979,30.6766,0.0
698,1,103.9533,30.7926,0.0
699,1,103.9391,30.7173,0.0
700,1,103.9665,30.784,0.0
701,1,103.9256,30.7538,0.0
702,1,104.1776,30.7041,-2.0
703,1,103.8137,30.8715,0.0
704,1,103.8683,30.7107,0.0
705,1,103.9266,30.7279,0.0
706,1,103.8485,30.7111,8.0
707,1,103.9479,30.5939,0.0
708,1,104.1723,30.6166,8.0
709,1,104.2218,30.5789,0.0
710,1,103.6592,30.9838,7.0
711,1,104.0214,30.6495,8.0
712,1,103.908,30.5897,0.0
713,1,103.8573,30.8839,0.0
714,1,104.0723,30.5785,0.0
715,1,103.6311,30.9904,8.0
716,1,103.8315,30.7383,0.0
717,1,104.0071,30.6863,8.0
718,1,104.2863,30.5524,0.0
719,1,104.1248,30.6257,0.0
720,1,117.5099,36.6812,0.0
721,1,104.0271,30.7437,0.0
722,1,104.0328,30.6044,1.0
723,1,103.6944,30.586,0.0
724,1,103.883,30.6865,0.0
725,1,104.2573,30.559,0.0
726,1,103.6173,30.9741,8.0
727,1,104.1949,30.5702,0.0
728,1,103.7467,30.5912,0.0
729,1,103.9635,30.6828,9.0
730,1,104.0733,30.5784,0.0
731,1,103.879,30.7943,0.0
732,1,104.0194,30.6904,8.0
733,1,103.9597,30.6083,0.0
734,1,103.9141,30.6114,0.0
735,1,103.7888,30.6768,0.0
736,1,104.1264,30.651,1.0
737,1,103.9095,30.5945,0.0
738,1,121.8156,31.1588,9.0
739,1,104.0843,30.6826,8.0
740,1,104.2902,30.5643,8.0
741,1,104.0354,30.8197,0.0
742,1,103.9302,30.6246,0.0
743,1,104.03,30.5884,0.0
744,1,103.9807,30.7367,0.0
745,1,103.7875,30.6456,0.0
746,1,103.9006,30.6659,0.0
747,1,104.0244,30.7099,0.0
748,1,103.9174,30.7042,0.0
749,1,103.8327,30.7056,8.0
750,1,104.0884,30.6262,1.0
751,1,104.2744,30.5855,0.0
752,1,104.2314,30.5711,8.0
753,1,103.8575,30.7184,0.0
754,1,104.0852,30.6247,8.0
755,1,104.061,30.7822,0.0
756,1,104.2489,30.5418,0.0
757,1,103.9391,30.9128,0.0
758,1,104.2124,30.5524,0.0
759,1,104.0643,30.5086,0.0
760,1,103.7755,30.8919,0.0
761,1,103.9961,30.6722,8.0
762,1,103.8221,30.7076,0.0
763,1,103.9082,30.6862,0.0
764,1,104.0658,30.6388,8.0
765,1,104.0578,30.6032,0.0
766,1,103.9632,30.6883,0.0
767,1,104.0281,30.886,0.0
768,1,104.1594,30.6586,0.0
769,1,103.9302,30.6275,0.0
770,1,103.8279,30.6744,0.0
771,1,104.036,30.6524,1.0
772,1,113.9489,35.3055,4.0
773,1,104.2728,30.5635,8.0
774,1,103.9147,30.8099,0.0
775,1,104.0334,30.7519,0.0
776,1,103.9746,30.6159,0.0
777,1,103.9661,30.6464,0.0
778,1,103.9442,30.7464,0.0
779,1,104.106,30.5997,0.0
780,1,103.9664,30.6535,0.0
781,1,103.6261,30.9963,8.0
782,1,103.9644,30.7972,0.0
